timestamp,host,rtt_ms,loss_total,sent_total,avg_rtt_ms,min_rtt_ms,max_rtt_ms
2026-04-09 07:03:25.962,10.45.0.26,30.4,3,853,54.75,7.09,231.0
2026-04-09 07:03:26.096,10.45.0.26,37.4,3,854,54.73,7.09,231.0
2026-04-09 07:03:26.236,10.45.0.26,57.9,3,855,54.74,7.09,231.0
2026-04-09 07:03:26.398,10.45.0.26,65.5,3,856,54.75,7.09,231.0
2026-04-09 07:03:26.567,10.45.0.26,67.1,3,857,54.76,7.09,231.0
2026-04-09 07:03:26.737,10.45.0.26,25.5,3,858,54.73,7.09,231.0
2026-04-09 07:03:26.867,10.45.0.26,17.7,3,859,54.68,7.09,231.0
2026-04-09 07:03:26.988,10.45.0.26,30.6,3,860,54.66,7.09,231.0
2026-04-09 07:03:27.122,10.45.0.26,37.4,3,861,54.64,7.09,231.0
2026-04-09 07:03:27.263,10.45.0.26,80.1,3,862,54.67,7.09,231.0
2026-04-09 07:03:27.447,10.45.0.26,126.0,3,863,54.75,7.09,231.0
2026-04-09 07:03:27.677,10.45.0.26,107.0,3,864,54.81,7.09,231.0
2026-04-09 07:03:27.887,10.45.0.26,26.8,3,865,54.78,7.09,231.0
2026-04-09 07:03:28.017,10.45.0.26,39.6,3,866,54.76,7.09,231.0
2026-04-09 07:03:28.161,10.45.0.26,36.3,3,867,54.74,7.09,231.0
2026-04-09 07:03:28.301,10.45.0.26,52.5,3,868,54.74,7.09,231.0
2026-04-09 07:03:28.457,10.45.0.26,132.0,3,869,54.82,7.09,231.0
2026-04-09 07:03:28.692,10.45.0.26,41.2,3,870,54.81,7.09,231.0
2026-04-09 07:03:28.837,10.45.0.26,,4,871,54.81,7.09,231.0
2026-04-09 07:03:30.940,10.45.0.26,77.7,4,872,54.84,7.09,231.0
2026-04-09 07:03:31.121,10.45.0.26,43.0,4,873,54.82,7.09,231.0
2026-04-09 07:03:31.267,10.45.0.26,112.0,4,874,54.89,7.09,231.0
2026-04-09 07:03:31.483,10.45.0.26,35.5,4,875,54.87,7.09,231.0
2026-04-09 07:03:31.622,10.45.0.26,36.1,4,876,54.84,7.09,231.0
2026-04-09 07:03:31.761,10.45.0.26,76.6,4,877,54.87,7.09,231.0
2026-04-09 07:03:31.941,10.45.0.26,32.1,4,878,54.84,7.09,231.0
2026-04-09 07:03:32.076,10.45.0.26,37.2,4,879,54.82,7.09,231.0
2026-04-09 07:03:32.217,10.45.0.26,66.0,4,880,54.84,7.09,231.0
2026-04-09 07:03:32.388,10.45.0.26,49.5,4,881,54.83,7.09,231.0
2026-04-09 07:03:32.540,10.45.0.26,33.9,4,882,54.81,7.09,231.0
2026-04-09 07:03:32.678,10.45.0.26,39.4,4,883,54.79,7.09,231.0
2026-04-09 07:03:32.821,10.45.0.26,42.5,4,884,54.77,7.09,231.0
2026-04-09 07:03:32.968,10.45.0.26,51.7,4,885,54.77,7.09,231.0
2026-04-09 07:03:33.123,10.45.0.26,21.0,4,886,54.73,7.09,231.0
2026-04-09 07:03:33.248,10.45.0.26,25.6,4,887,54.7,7.09,231.0
2026-04-09 07:03:33.377,10.45.0.26,67.2,4,888,54.71,7.09,231.0
2026-04-09 07:03:33.547,10.45.0.26,36.1,4,889,54.69,7.09,231.0
2026-04-09 07:03:33.688,10.45.0.26,31.0,4,890,54.67,7.09,231.0
2026-04-09 07:03:33.822,10.45.0.26,77.5,4,891,54.69,7.09,231.0
2026-04-09 07:03:34.003,10.45.0.26,51.2,4,892,54.69,7.09,231.0
2026-04-09 07:03:34.157,10.45.0.26,81.3,4,893,54.72,7.09,231.0
2026-04-09 07:03:34.342,10.45.0.26,60.7,4,894,54.72,7.09,231.0
2026-04-09 07:03:34.506,10.45.0.26,52.3,4,895,54.72,7.09,231.0
2026-04-09 07:03:34.662,10.45.0.26,112.0,4,896,54.79,7.09,231.0
2026-04-09 07:03:34.877,10.45.0.26,55.4,4,897,54.79,7.09,231.0
2026-04-09 07:03:35.036,10.45.0.26,16.0,4,898,54.74,7.09,231.0
2026-04-09 07:03:35.156,10.45.0.26,43.2,4,899,54.73,7.09,231.0
2026-04-09 07:03:35.303,10.45.0.26,34.8,4,900,54.71,7.09,231.0
2026-04-09 07:03:35.441,10.45.0.26,37.9,4,901,54.69,7.09,231.0
2026-04-09 07:03:35.583,10.45.0.26,35.5,4,902,54.67,7.09,231.0
2026-04-09 07:03:35.722,10.45.0.26,46.5,4,903,54.66,7.09,231.0
2026-04-09 07:03:35.872,10.45.0.26,103.0,4,904,54.71,7.09,231.0
2026-04-09 07:03:36.077,10.45.0.26,80.9,4,905,54.74,7.09,231.0
2026-04-09 07:03:36.262,10.45.0.26,101.0,4,906,54.79,7.09,231.0
2026-04-09 07:03:36.467,10.45.0.26,50.7,4,907,54.79,7.09,231.0
2026-04-09 07:03:36.622,10.45.0.26,36.9,4,908,54.77,7.09,231.0
2026-04-09 07:03:36.762,10.45.0.26,36.1,4,909,54.75,7.09,231.0
2026-04-09 07:03:36.901,10.45.0.26,77.4,4,910,54.77,7.09,231.0
2026-04-09 07:03:37.082,10.45.0.26,77.1,4,911,54.8,7.09,231.0
2026-04-09 07:03:37.263,10.45.0.26,36.0,4,912,54.78,7.09,231.0
2026-04-09 07:03:37.403,10.45.0.26,56.7,4,913,54.78,7.09,231.0
2026-04-09 07:03:37.562,10.45.0.26,32.1,4,914,54.75,7.09,231.0
2026-04-09 07:03:37.697,10.45.0.26,76.7,4,915,54.78,7.09,231.0
2026-04-09 07:03:37.878,10.45.0.26,26.1,4,916,54.75,7.09,231.0
2026-04-09 07:03:38.007,10.45.0.26,30.8,4,917,54.72,7.09,231.0
2026-04-09 07:03:38.142,10.45.0.26,57.0,4,918,54.72,7.09,231.0
2026-04-09 07:03:38.302,10.45.0.26,118.0,4,919,54.79,7.09,231.0
2026-04-09 07:03:38.522,10.45.0.26,31.1,4,920,54.77,7.09,231.0
2026-04-09 07:03:38.657,10.45.0.26,40.4,4,921,54.75,7.09,231.0
2026-04-09 07:03:38.801,10.45.0.26,83.1,4,922,54.78,7.09,231.0
2026-04-09 07:03:38.988,10.45.0.26,37.0,4,923,54.76,7.09,231.0
2026-04-09 07:03:39.128,10.45.0.26,36.6,4,924,54.74,7.09,231.0
2026-04-09 07:03:39.268,10.45.0.26,45.2,4,925,54.73,7.09,231.0
2026-04-09 07:03:39.417,10.45.0.26,22.0,4,926,54.7,7.09,231.0
2026-04-09 07:03:39.542,10.45.0.26,162.0,4,927,54.81,7.09,231.0
2026-04-09 07:03:39.807,10.45.0.26,110.0,4,928,54.87,7.09,231.0
2026-04-09 07:03:40.021,10.45.0.26,56.9,4,929,54.87,7.09,231.0
2026-04-09 07:03:40.182,10.45.0.26,147.0,4,930,54.97,7.09,231.0
2026-04-09 07:03:40.432,10.45.0.26,26.1,4,931,54.94,7.09,231.0
2026-04-09 07:03:40.561,10.45.0.26,117.0,4,932,55.01,7.09,231.0
2026-04-09 07:03:40.782,10.45.0.26,30.8,4,933,54.98,7.09,231.0
2026-04-09 07:03:40.917,10.45.0.26,21.7,4,934,54.95,7.09,231.0
2026-04-09 07:03:41.042,10.45.0.26,41.0,4,935,54.93,7.09,231.0
2026-04-09 07:03:41.187,10.45.0.26,57.7,4,936,54.94,7.09,231.0
2026-04-09 07:03:41.348,10.45.0.26,29.6,4,937,54.91,7.09,231.0
2026-04-09 07:03:41.481,10.45.0.26,92.4,4,938,54.95,7.09,231.0
2026-04-09 07:03:41.677,10.45.0.26,177.0,4,939,55.08,7.09,231.0
2026-04-09 07:03:41.958,10.45.0.26,20.8,4,940,55.04,7.09,231.0
2026-04-09 07:03:42.083,10.45.0.26,56.5,4,941,55.04,7.09,231.0
2026-04-09 07:03:42.242,10.45.0.26,17.0,4,942,55.0,7.09,231.0
2026-04-09 07:03:42.363,10.45.0.26,14.1,4,943,54.96,7.09,231.0
2026-04-09 07:03:42.481,10.45.0.26,32.1,4,944,54.94,7.09,231.0
2026-04-09 07:03:42.617,10.45.0.26,178.0,4,945,55.07,7.09,231.0
2026-04-09 07:03:42.897,10.45.0.26,132.0,4,946,55.15,7.09,231.0
2026-04-09 07:03:43.132,10.45.0.26,118.0,4,947,55.21,7.09,231.0
2026-04-09 07:03:43.353,10.45.0.26,196.0,4,948,55.36,7.09,231.0
2026-04-09 07:03:43.653,10.45.0.26,245.0,4,949,55.56,7.09,245.0
2026-04-09 07:03:44.002,10.45.0.26,167.0,4,950,55.68,7.09,245.0
2026-04-09 07:03:44.272,10.45.0.26,156.0,4,951,55.79,7.09,245.0
2026-04-09 07:03:44.533,10.45.0.26,156.0,4,952,55.89,7.09,245.0
2026-04-09 07:03:44.793,10.45.0.26,241.0,4,953,56.09,7.09,245.0
2026-04-09 07:03:45.136,10.45.0.26,53.4,4,954,56.09,7.09,245.0
2026-04-09 07:03:45.293,10.45.0.26,75.0,4,955,56.11,7.09,245.0
2026-04-09 07:03:45.472,10.45.0.26,177.0,4,956,56.23,7.09,245.0
2026-04-09 07:03:45.752,10.45.0.26,218.0,4,957,56.4,7.09,245.0
2026-04-09 07:03:46.072,10.45.0.26,87.1,4,958,56.44,7.09,245.0
2026-04-09 07:03:46.262,10.45.0.26,131.0,4,959,56.51,7.09,245.0
2026-04-09 07:03:46.497,10.45.0.26,112.0,4,960,56.57,7.09,245.0
2026-04-09 07:03:46.712,10.45.0.26,257.0,4,961,56.78,7.09,257.0
2026-04-09 07:03:47.073,10.45.0.26,46.4,4,962,56.77,7.09,257.0
2026-04-09 07:03:47.223,10.45.0.26,207.0,4,963,56.93,7.09,257.0
2026-04-09 07:03:47.533,10.45.0.26,177.0,4,964,57.05,7.09,257.0
2026-04-09 07:03:47.813,10.45.0.26,216.0,4,965,57.22,7.09,257.0
2026-04-09 07:03:48.133,10.45.0.26,337.0,4,966,57.51,7.09,337.0
2026-04-09 07:03:48.573,10.45.0.26,115.0,4,967,57.57,7.09,337.0
2026-04-09 07:03:48.792,10.45.0.26,65.9,4,968,57.58,7.09,337.0
2026-04-09 07:03:48.962,10.45.0.26,126.0,4,969,57.65,7.09,337.0
2026-04-09 07:03:49.192,10.45.0.26,114.0,4,970,57.71,7.09,337.0
2026-04-09 07:03:49.409,10.45.0.26,750.0,4,971,58.42,7.09,750.0
2026-04-09 07:03:50.262,10.45.0.26,306.0,4,972,58.68,7.09,750.0
2026-04-09 07:03:50.672,10.45.0.26,61.5,4,973,58.68,7.09,750.0
2026-04-09 07:03:50.838,10.45.0.26,126.0,4,974,58.75,7.09,750.0
2026-04-09 07:03:51.068,10.45.0.26,131.0,4,975,58.82,7.09,750.0
2026-04-09 07:03:51.302,10.45.0.26,267.0,4,976,59.04,7.09,750.0
2026-04-09 07:03:51.672,10.45.0.26,58.6,4,977,59.04,7.09,750.0
2026-04-09 07:03:51.834,10.45.0.26,96.4,4,978,59.08,7.09,750.0
2026-04-09 07:03:52.033,10.45.0.26,66.3,4,979,59.08,7.09,750.0
2026-04-09 07:03:52.203,10.45.0.26,95.6,4,980,59.12,7.09,750.0
2026-04-09 07:03:52.402,10.45.0.26,251.0,4,981,59.32,7.09,750.0
2026-04-09 07:03:52.756,10.45.0.26,42.0,4,982,59.3,7.09,750.0
2026-04-09 07:03:52.902,10.45.0.26,57.1,4,983,59.3,7.09,750.0
2026-04-09 07:03:53.062,10.45.0.26,127.0,4,984,59.37,7.09,750.0
2026-04-09 07:03:53.294,10.45.0.26,111.0,4,985,59.42,7.09,750.0
2026-04-09 07:03:53.508,10.45.0.26,144.0,4,986,59.51,7.09,750.0
2026-04-09 07:03:53.756,10.45.0.26,162.0,4,987,59.61,7.09,750.0
2026-04-09 07:03:54.022,10.45.0.26,56.6,4,988,59.61,7.09,750.0
2026-04-09 07:03:54.183,10.45.0.26,285.0,4,989,59.84,7.09,750.0
2026-04-09 07:03:54.572,10.45.0.26,198.0,4,990,59.98,7.09,750.0
2026-04-09 07:03:54.873,10.45.0.26,160.0,4,991,60.08,7.09,750.0
2026-04-09 07:03:55.137,10.45.0.26,71.3,4,992,60.09,7.09,750.0
2026-04-09 07:03:55.312,10.45.0.26,117.0,4,993,60.15,7.09,750.0
2026-04-09 07:03:55.533,10.45.0.26,65.5,4,994,60.15,7.09,750.0
2026-04-09 07:03:55.702,10.45.0.26,236.0,4,995,60.33,7.09,750.0
2026-04-09 07:03:56.042,10.45.0.26,51.3,4,996,60.32,7.09,750.0
2026-04-09 07:03:56.197,10.45.0.26,35.9,4,997,60.29,7.09,750.0
2026-04-09 07:03:56.337,10.45.0.26,212.0,4,998,60.45,7.09,750.0
2026-04-09 07:03:56.653,10.45.0.26,75.5,4,999,60.46,7.09,750.0
2026-04-09 07:03:56.832,10.45.0.26,102.0,4,1000,60.5,7.09,750.0
2026-04-09 07:03:57.037,10.45.0.26,100.0,4,1001,60.54,7.09,750.0
2026-04-09 07:03:57.242,10.45.0.26,76.6,4,1002,60.56,7.09,750.0
2026-04-09 07:03:57.422,10.45.0.26,150.0,4,1003,60.65,7.09,750.0
2026-04-09 07:03:57.677,10.45.0.26,,5,1004,60.65,7.09,750.0
2026-04-09 07:03:59.781,10.45.0.26,280.0,5,1005,60.87,7.09,750.0
2026-04-09 07:04:00.163,10.45.0.26,167.0,5,1006,60.97,7.09,750.0
2026-04-09 07:04:00.434,10.45.0.26,519.0,5,1007,61.43,7.09,750.0
2026-04-09 07:04:01.056,10.45.0.26,421.0,5,1008,61.79,7.09,750.0
2026-04-09 07:04:01.581,10.45.0.26,754.0,5,1009,62.48,7.09,754.0
2026-04-09 07:04:02.438,10.45.0.26,541.0,5,1010,62.96,7.09,754.0
2026-04-09 07:04:03.083,10.45.0.26,306.0,5,1011,63.2,7.09,754.0
2026-04-09 07:04:03.493,10.45.0.26,76.8,5,1012,63.21,7.09,754.0
2026-04-09 07:04:03.673,10.45.0.26,282.0,5,1013,63.43,7.09,754.0
2026-04-09 07:04:04.058,10.45.0.26,90.4,5,1014,63.45,7.09,754.0
2026-04-09 07:04:04.252,10.45.0.26,207.0,5,1015,63.6,7.09,754.0
2026-04-09 07:04:04.563,10.45.0.26,,6,1016,63.6,7.09,754.0
2026-04-09 07:04:06.666,10.45.0.26,1203.0,6,1017,64.72,7.09,1203.0
2026-04-09 07:04:07.973,10.45.0.26,386.0,6,1018,65.04,7.09,1203.0
2026-04-09 07:04:08.463,10.45.0.26,146.0,6,1019,65.12,7.09,1203.0
2026-04-09 07:04:08.712,10.45.0.26,177.0,6,1020,65.23,7.09,1203.0
2026-04-09 07:04:08.993,10.45.0.26,199.0,6,1021,65.36,7.09,1203.0
2026-04-09 07:04:09.297,10.45.0.26,91.8,6,1022,65.39,7.09,1203.0
2026-04-09 07:04:09.492,10.45.0.26,157.0,6,1023,65.48,7.09,1203.0
2026-04-09 07:04:09.753,10.45.0.26,75.7,6,1024,65.49,7.09,1203.0
2026-04-09 07:04:09.932,10.45.0.26,212.0,6,1025,65.63,7.09,1203.0
2026-04-09 07:04:10.247,10.45.0.26,233.0,6,1026,65.8,7.09,1203.0
2026-04-09 07:04:10.583,10.45.0.26,86.4,6,1027,65.82,7.09,1203.0
2026-04-09 07:04:10.772,10.45.0.26,45.3,6,1028,65.8,7.09,1203.0
2026-04-09 07:04:10.921,10.45.0.26,37.1,6,1029,65.77,7.09,1203.0
2026-04-09 07:04:11.061,10.45.0.26,17.7,6,1030,65.72,7.09,1203.0
2026-04-09 07:04:11.183,10.45.0.26,15.7,6,1031,65.67,7.09,1203.0
2026-04-09 07:04:11.302,10.45.0.26,51.7,6,1032,65.66,7.09,1203.0
2026-04-09 07:04:11.457,10.45.0.26,180.0,6,1033,65.77,7.09,1203.0
2026-04-09 07:04:11.742,10.45.0.26,18.2,6,1034,65.73,7.09,1203.0
2026-04-09 07:04:11.863,10.45.0.26,,7,1035,65.73,7.09,1203.0
2026-04-09 07:04:13.966,10.45.0.26,92.7,7,1036,65.75,7.09,1203.0
2026-04-09 07:04:14.163,10.45.0.26,35.6,7,1037,65.72,7.09,1203.0
2026-04-09 07:04:14.302,10.45.0.26,76.9,7,1038,65.73,7.09,1203.0
2026-04-09 07:04:14.481,10.45.0.26,67.1,7,1039,65.73,7.09,1203.0
2026-04-09 07:04:14.652,10.45.0.26,48.6,7,1040,65.72,7.09,1203.0
2026-04-09 07:04:14.804,10.45.0.26,115.0,7,1041,65.77,7.09,1203.0
2026-04-09 07:04:15.022,10.45.0.26,37.4,7,1042,65.74,7.09,1203.0
2026-04-09 07:04:15.162,10.45.0.26,57.5,7,1043,65.73,7.09,1203.0
2026-04-09 07:04:15.323,10.45.0.26,556.0,7,1044,66.2,7.09,1203.0
2026-04-09 07:04:15.983,10.45.0.26,316.0,7,1045,66.44,7.09,1203.0
2026-04-09 07:04:16.403,10.45.0.26,346.0,7,1046,66.71,7.09,1203.0
2026-04-09 07:04:16.853,10.45.0.26,117.0,7,1047,66.76,7.09,1203.0
2026-04-09 07:04:17.073,10.45.0.26,225.0,7,1048,66.91,7.09,1203.0
2026-04-09 07:04:17.402,10.45.0.26,447.0,7,1049,67.28,7.09,1203.0
2026-04-09 07:04:17.952,10.45.0.26,436.0,7,1050,67.63,7.09,1203.0
2026-04-09 07:04:18.492,10.45.0.26,,8,1051,67.63,7.09,1203.0
2026-04-09 07:04:20.597,10.45.0.26,383.0,8,1052,67.93,7.09,1203.0
2026-04-09 07:04:21.083,10.45.0.26,86.4,8,1053,67.95,7.09,1203.0
2026-04-09 07:04:21.273,10.45.0.26,185.0,8,1054,68.06,7.09,1203.0
2026-04-09 07:04:21.562,10.45.0.26,378.0,8,1055,68.36,7.09,1203.0
2026-04-09 07:04:22.044,10.45.0.26,315.0,8,1056,68.59,7.09,1203.0
2026-04-09 07:04:22.462,10.45.0.26,247.0,8,1057,68.76,7.09,1203.0
2026-04-09 07:04:22.813,10.45.0.26,261.0,8,1058,68.95,7.09,1203.0
2026-04-09 07:04:23.178,10.45.0.26,431.0,8,1059,69.29,7.09,1203.0
2026-04-09 07:04:23.712,10.45.0.26,141.0,8,1060,69.36,7.09,1203.0
2026-04-09 07:04:23.957,10.45.0.26,174.0,8,1061,69.46,7.09,1203.0
2026-04-09 07:04:24.234,10.45.0.26,155.0,8,1062,69.54,7.09,1203.0
2026-04-09 07:04:24.492,10.45.0.26,257.0,8,1063,69.72,7.09,1203.0
2026-04-09 07:04:24.853,10.45.0.26,241.0,8,1064,69.88,7.09,1203.0
2026-04-09 07:04:25.198,10.45.0.26,,9,1065,69.88,7.09,1203.0
2026-04-09 07:04:27.301,10.45.0.26,253.0,9,1066,70.05,7.09,1203.0
2026-04-09 07:04:27.657,10.45.0.26,433.0,9,1067,70.4,7.09,1203.0
2026-04-09 07:04:28.193,10.45.0.26,356.0,9,1068,70.67,7.09,1203.0
2026-04-09 07:04:28.652,10.45.0.26,396.0,9,1069,70.97,7.09,1203.0
2026-04-09 07:04:29.152,10.45.0.26,316.0,9,1070,71.2,7.09,1203.0
2026-04-09 07:04:29.573,10.45.0.26,296.0,9,1071,71.42,7.09,1203.0
2026-04-09 07:04:29.973,10.45.0.26,375.0,9,1072,71.7,7.09,1203.0
2026-04-09 07:04:30.452,10.45.0.26,278.0,9,1073,71.9,7.09,1203.0
2026-04-09 07:04:30.833,10.45.0.26,151.0,9,1074,71.97,7.09,1203.0
2026-04-09 07:04:31.088,10.45.0.26,201.0,9,1075,72.09,7.09,1203.0
2026-04-09 07:04:31.392,10.45.0.26,436.0,9,1076,72.43,7.09,1203.0
2026-04-09 07:04:31.933,10.45.0.26,321.0,9,1077,72.66,7.09,1203.0
2026-04-09 07:04:32.357,10.45.0.26,,10,1078,72.66,7.09,1203.0
2026-04-09 07:04:34.461,10.45.0.26,328.0,10,1079,72.9,7.09,1203.0
2026-04-09 07:04:34.893,10.45.0.26,356.0,10,1080,73.17,7.09,1203.0
2026-04-09 07:04:35.353,10.45.0.26,87.7,10,1081,73.18,7.09,1203.0
2026-04-09 07:04:35.544,10.45.0.26,,11,1082,73.18,7.09,1203.0
2026-04-09 07:04:37.647,10.45.0.26,243.0,11,1083,73.34,7.09,1203.0
2026-04-09 07:04:37.993,10.45.0.26,487.0,11,1084,73.73,7.09,1203.0
2026-04-09 07:04:38.583,10.45.0.26,305.0,11,1085,73.94,7.09,1203.0
2026-04-09 07:04:38.992,10.45.0.26,312.0,11,1086,74.16,7.09,1203.0
2026-04-09 07:04:39.406,10.45.0.26,483.0,11,1087,74.54,7.09,1203.0
2026-04-09 07:04:39.993,10.45.0.26,231.0,11,1088,74.69,7.09,1203.0
2026-04-09 07:04:40.328,10.45.0.26,71.8,11,1089,74.68,7.09,1203.0
2026-04-09 07:04:40.504,10.45.0.26,560.0,11,1090,75.13,7.09,1203.0
2026-04-09 07:04:41.167,10.45.0.26,501.0,11,1091,75.53,7.09,1203.0
2026-04-09 07:04:41.773,10.45.0.26,437.0,11,1092,75.86,7.09,1203.0
2026-04-09 07:04:42.313,10.45.0.26,,12,1093,75.86,7.09,1203.0
2026-04-09 07:04:44.416,10.45.0.26,194.0,12,1094,75.97,7.09,1203.0
2026-04-09 07:04:44.713,10.45.0.26,185.0,12,1095,76.07,7.09,1203.0
2026-04-09 07:04:45.003,10.45.0.26,191.0,12,1096,76.18,7.09,1203.0
2026-04-09 07:04:45.296,10.45.0.26,255.0,12,1097,76.34,7.09,1203.0
2026-04-09 07:04:45.654,10.45.0.26,67.4,12,1098,76.34,7.09,1203.0
2026-04-09 07:04:45.824,10.45.0.26,249.0,12,1099,76.49,7.09,1203.0
2026-04-09 07:04:46.177,10.45.0.26,153.0,12,1100,76.56,7.09,1203.0
2026-04-09 07:04:46.433,10.45.0.26,214.0,12,1101,76.69,7.09,1203.0
2026-04-09 07:04:46.752,10.45.0.26,101.0,12,1102,76.71,7.09,1203.0
2026-04-09 07:04:46.957,10.45.0.26,156.0,12,1103,76.79,7.09,1203.0
2026-04-09 07:04:47.217,10.45.0.26,231.0,12,1104,76.93,7.09,1203.0
2026-04-09 07:04:47.552,10.45.0.26,42.1,12,1105,76.9,7.09,1203.0
2026-04-09 07:04:47.698,10.45.0.26,113.0,12,1106,76.93,7.09,1203.0
2026-04-09 07:04:47.913,10.45.0.26,70.6,12,1107,76.92,7.09,1203.0
2026-04-09 07:04:48.087,10.45.0.26,90.9,12,1108,76.94,7.09,1203.0
2026-04-09 07:04:48.281,10.45.0.26,97.6,12,1109,76.95,7.09,1203.0
2026-04-09 07:04:48.482,10.45.0.26,86.7,12,1110,76.96,7.09,1203.0
2026-04-09 07:04:48.672,10.45.0.26,51.4,12,1111,76.94,7.09,1203.0
2026-04-09 07:04:48.827,10.45.0.26,102.0,12,1112,76.96,7.09,1203.0
2026-04-09 07:04:49.032,10.45.0.26,105.0,12,1113,76.99,7.09,1203.0
2026-04-09 07:04:49.241,10.45.0.26,152.0,12,1114,77.06,7.09,1203.0
2026-04-09 07:04:49.497,10.45.0.26,42.5,12,1115,77.02,7.09,1203.0
2026-04-09 07:04:49.643,10.45.0.26,46.1,12,1116,77.0,7.09,1203.0
2026-04-09 07:04:49.792,10.45.0.26,97.6,12,1117,77.02,7.09,1203.0
2026-04-09 07:04:49.992,10.45.0.26,81.4,12,1118,77.02,7.09,1203.0
2026-04-09 07:04:50.177,10.45.0.26,41.8,12,1119,76.99,7.09,1203.0
2026-04-09 07:04:50.323,10.45.0.26,50.6,12,1120,76.96,7.09,1203.0
2026-04-09 07:04:50.477,10.45.0.26,56.5,12,1121,76.95,7.09,1203.0
2026-04-09 07:04:50.636,10.45.0.26,67.8,12,1122,76.94,7.09,1203.0
2026-04-09 07:04:50.807,10.45.0.26,66.2,12,1123,76.93,7.09,1203.0
2026-04-09 07:04:50.977,10.45.0.26,153.0,12,1124,77.0,7.09,1203.0
2026-04-09 07:04:51.233,10.45.0.26,269.0,12,1125,77.17,7.09,1203.0
2026-04-09 07:04:51.607,10.45.0.26,31.6,12,1126,77.13,7.09,1203.0
2026-04-09 07:04:51.742,10.45.0.26,78.0,12,1127,77.13,7.09,1203.0
2026-04-09 07:04:51.923,10.45.0.26,355.0,12,1128,77.38,7.09,1203.0
2026-04-09 07:04:52.382,10.45.0.26,231.0,12,1129,77.51,7.09,1203.0
2026-04-09 07:04:52.717,10.45.0.26,588.0,12,1130,77.97,7.09,1203.0
2026-04-09 07:04:53.409,10.45.0.26,681.0,12,1131,78.51,7.09,1203.0
2026-04-09 07:04:54.193,10.45.0.26,335.0,12,1132,78.74,7.09,1203.0
2026-04-09 07:04:54.632,10.45.0.26,197.0,12,1133,78.84,7.09,1203.0
2026-04-09 07:04:54.933,10.45.0.26,296.0,12,1134,79.04,7.09,1203.0
2026-04-09 07:04:55.333,10.45.0.26,196.0,12,1135,79.14,7.09,1203.0
2026-04-09 07:04:55.633,10.45.0.26,337.0,12,1136,79.37,7.09,1203.0
2026-04-09 07:04:56.073,10.45.0.26,157.0,12,1137,79.44,7.09,1203.0
2026-04-09 07:04:56.333,10.45.0.26,136.0,12,1138,79.49,7.09,1203.0
2026-04-09 07:04:56.573,10.45.0.26,202.0,12,1139,79.6,7.09,1203.0
2026-04-09 07:04:56.878,10.45.0.26,90.4,12,1140,79.61,7.09,1203.0
2026-04-09 07:04:57.072,10.45.0.26,176.0,12,1141,79.69,7.09,1203.0
2026-04-09 07:04:57.352,10.45.0.26,126.0,12,1142,79.74,7.09,1203.0
2026-04-09 07:04:57.582,10.45.0.26,112.0,12,1143,79.76,7.09,1203.0
2026-04-09 07:04:57.796,10.45.0.26,94.8,12,1144,79.78,7.09,1203.0
2026-04-09 07:04:57.994,10.45.0.26,316.0,12,1145,79.99,7.09,1203.0
2026-04-09 07:04:58.413,10.45.0.26,296.0,12,1146,80.18,7.09,1203.0
2026-04-09 07:04:58.813,10.45.0.26,277.0,12,1147,80.35,7.09,1203.0
2026-04-09 07:04:59.194,10.45.0.26,156.0,12,1148,80.42,7.09,1203.0
2026-04-09 07:04:59.453,10.45.0.26,137.0,12,1149,80.47,7.09,1203.0
2026-04-09 07:04:59.695,10.45.0.26,234.0,12,1150,80.6,7.09,1203.0
2026-04-09 07:05:00.033,10.45.0.26,347.0,12,1151,80.84,7.09,1203.0
2026-04-09 07:05:00.484,10.45.0.26,54.2,12,1152,80.81,7.09,1203.0
2026-04-09 07:05:00.642,10.45.0.26,96.1,12,1153,80.83,7.09,1203.0
2026-04-09 07:05:00.842,10.45.0.26,57.3,12,1154,80.8,7.09,1203.0
2026-04-09 07:05:01.003,10.45.0.26,136.0,12,1155,80.85,7.09,1203.0
2026-04-09 07:05:01.243,10.45.0.26,56.7,12,1156,80.83,7.09,1203.0
2026-04-09 07:05:01.403,10.45.0.26,55.7,12,1157,80.81,7.09,1203.0
2026-04-09 07:05:01.563,10.45.0.26,85.3,12,1158,80.81,7.09,1203.0
2026-04-09 07:05:01.752,10.45.0.26,26.8,12,1159,80.77,7.09,1203.0
2026-04-09 07:05:01.883,10.45.0.26,37.2,12,1160,80.73,7.09,1203.0
2026-04-09 07:05:02.023,10.45.0.26,16.2,12,1161,80.67,7.09,1203.0
2026-04-09 07:05:02.143,10.45.0.26,157.0,12,1162,80.74,7.09,1203.0
2026-04-09 07:05:02.403,10.45.0.26,54.9,12,1163,80.72,7.09,1203.0
2026-04-09 07:05:02.562,10.45.0.26,118.0,12,1164,80.75,7.09,1203.0
2026-04-09 07:05:02.783,10.45.0.26,54.6,12,1165,80.73,7.09,1203.0
2026-04-09 07:05:02.941,10.45.0.26,128.0,12,1166,80.77,7.09,1203.0
2026-04-09 07:05:03.175,10.45.0.26,179.0,12,1167,80.85,7.09,1203.0
2026-04-09 07:05:03.458,10.45.0.26,70.4,12,1168,80.84,7.09,1203.0
2026-04-09 07:05:03.633,10.45.0.26,50.6,12,1169,80.82,7.09,1203.0
